tipo,subtipo,vencimento,qtdMinima,taxa,msg_patrocinado,patrocinado,emissor,liquidez,incentivada,qualificado,juros,amortizacao,carencia,rating,agencia,preco,corretora,nr,a,investir,tp_d,chat,enable_popup,url,tp_mercado,tir,vir,dc,du,rbd,rbm,rba,rbp,rlp,rld,rlm,rla,vb,vl,vrl,prlt,idx,rpd,rpp,vpp,teq,tt,am,total,rico_tipo,xp_tipo,cod_cetip,escalonado,avista_id
CDB,,812 dias,1204.002541,7.1%,,False,BANCO FIBRA,No vencimento,False,False,7.1,Sem Amortização,12/08/2025,B+,Fitch,1204.002541,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,29.68,812,559,0.027223,0.5732,7.1,16.43,13.97,0.023394,0.49,6.07,1401.87,1372.19,168.19,13.97,PRÉ,0.0222,13.23,1363.29,LCI/LCA 6.03% PRÉ,7.1,210000.0,7.1,,,,,
CDB,,825 dias,1115.356518,7.1%,,False,BANCO BMG,No vencimento,False,False,7.1,Sem Amortização,25/08/2025,B+,Fitch,1115.356518,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,27.97,825,568,0.027223,0.5732,7.1,16.72,14.21,0.023398,0.49,6.07,1301.84,1273.87,158.51,14.21,PRÉ,0.0222,13.46,1265.45,LCI/LCA 6.03% PRÉ,7.1,210000.0,7.1,,,,,
CDB,,826 dias,1231.13396,7.1%,,False,AGIBANK,No vencimento,False,False,7.1,Sem Amortização,26/08/2025,BBB+,Fitch,1231.13396,Genial Investimentos,18.0,Genial,False,Corretora,,True,,S,15.0,30.94,826,569,0.027223,0.5732,7.1,16.75,14.24,0.023398,0.49,6.07,1437.37,1406.43,175.3,14.24,PRÉ,0.0222,13.48,1397.12,LCI/LCA 6.03% PRÉ,7.1,210000.0,7.1,,,,,
CDB,,864 dias,1306.215319,7.0%,,False,BANCO FIBRA,No vencimento,False,False,7.0,Sem Amortização,03/10/2025,B+,Fitch,1306.215319,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,34.06,864,597,0.026852,0.5654,7.0,17.38,14.78,0.023088,0.49,5.99,1533.3,1499.23,193.02,14.78,PRÉ,0.0222,14.19,1491.57,LCI/LCA 5.95% PRÉ,7.0,210000.0,7.0,,,,,
CDB,,855 dias,1303.261786,7.0%,,False,BANCO FIBRA,No vencimento,False,False,7.0,Sem Amortização,24/09/2025,B+,Fitch,1303.261786,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,33.55,855,590,0.026852,0.5654,7.0,17.16,14.59,0.023085,0.49,5.99,1526.96,1493.4,190.14,14.59,PRÉ,0.0222,14.01,1485.89,LCI/LCA 5.95% PRÉ,7.0,210000.0,7.0,,,,,
CDB,,2897 dias,0.929346,7.0%,,False,BANCO BTG PACTUAL,No vencimento,False,False,7.0,Sem Amortização,28/04/2031,AAA,S&P,0.929346,Genial Investimentos,25.0,Genial,False,Corretora,,True,,S,15.0,0.1,2897,1991,0.026852,0.5654,7.0,70.67,60.07,0.023631,0.5,6.14,1.59,1.49,0.56,60.26,PRÉ,0.0222,55.67,1.45,LCI/LCA 5.95% PRÉ,7.0,150000.0,7.0,,,,,
CDB,,911 dias,1277.247865,6.9%,,False,BANCO FIBRA,No vencimento,False,False,6.9,Sem Amortização,19/11/2025,B+,Fitch,1277.247865,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,34.78,911,630,0.026481,0.5576,6.9,18.15,15.43,0.022779,0.48,5.91,1509.1,1474.33,197.08,15.43,PRÉ,0.0222,15.03,1469.23,LCI/LCA 5.87% PRÉ,6.9,210000.0,6.9,,,,,
CDB,,960 dias,1139.73,6.9%,,False,BANCO BMG,No vencimento,False,False,6.9,Sem Amortização,07/01/2026,B+,Fitch,1139.73,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,32.81,960,663,0.026481,0.5576,6.9,19.19,16.31,0.022793,0.48,5.91,1358.44,1325.63,185.9,16.31,PRÉ,0.0222,15.88,1320.7,LCI/LCA 5.87% PRÉ,6.9,210000.0,6.9,,,,,
CDB,,979 dias,1.148406,6.9%,,False,BANCO MASTER,No vencimento,False,False,6.9,Sem Amortização,26/01/2026,BBB-,Fitch,1.148406,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.03,979,676,0.026481,0.5576,6.9,19.6,16.66,0.022798,0.48,5.91,1.37,1.34,0.19,16.54,PRÉ,0.0222,16.21,1.33,LCI/LCA 5.87% PRÉ,6.9,210000.0,6.9,,,,,
CDB,,916 dias,1175.983243,6.9%,,False,BANCO PAN,No vencimento,False,False,6.9,Sem Amortização,24/11/2025,AAA,S&P,1175.983243,Genial Investimentos,25.0,Genial,False,Corretora,,True,,S,15.0,32.19,916,633,0.026481,0.5576,6.9,18.25,15.51,0.022781,0.48,5.91,1390.56,1358.38,182.39,15.51,PRÉ,0.0222,15.11,1353.65,LCI/LCA 5.87% PRÉ,6.9,210000.0,6.9,,,,,
CDB,,926 dias,1190.766735,6.9%,,False,BANCO BMG,No vencimento,False,False,6.9,Sem Amortização,04/12/2025,B+,Fitch,1190.766735,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,33.04,926,641,0.026481,0.5576,6.9,18.5,15.72,0.022784,0.48,5.91,1411.03,1377.99,187.22,15.72,PRÉ,0.0222,15.31,1373.11,LCI/LCA 5.87% PRÉ,6.9,210000.0,6.9,,,,,
CDB,,1073 dias,1209.85303,6.8%,,False,BANCO FIBRA,No vencimento,False,False,6.8,Sem Amortização,30/04/2026,B+,Fitch,1209.85303,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,38.67,1073,740,0.02611,0.5497,6.8,21.31,18.11,0.0225,0.47,5.83,1467.68,1429.01,219.16,18.11,PRÉ,0.0222,17.88,1426.16,LCI/LCA 5.78% PRÉ,6.8,210000.0,6.8,,,,,
CDB,,1060 dias,1237.609576,6.8%,,False,BANCO FIBRA,No vencimento,False,False,6.8,Sem Amortização,17/04/2026,B+,Fitch,1237.609576,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,39.09,1060,732,0.02611,0.5497,6.8,21.06,17.9,0.022497,0.47,5.83,1498.22,1459.13,221.52,17.9,PRÉ,0.0222,17.67,1456.28,LCI/LCA 5.78% PRÉ,6.8,210000.0,6.8,,,,,
CDB,,993 dias,1212.558705,6.8%,,False,BANCO FIBRA,No vencimento,False,False,6.8,Sem Amortização,09/02/2026,B+,Fitch,1212.558705,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,35.67,993,686,0.02611,0.5497,6.8,19.61,16.67,0.022479,0.47,5.83,1450.37,1414.7,202.14,16.67,PRÉ,0.0222,16.47,1412.29,LCI/LCA 5.78% PRÉ,6.8,210000.0,6.8,,,,,
CDB,,988 dias,1144.576878,6.8%,,False,SOCINAL FINANCEIRA,No vencimento,False,False,6.8,Sem Amortização,04/02/2026,,,1144.576878,Genial Investimentos,0.0,Genial,False,Corretora,,True,,S,15.0,33.51,988,683,0.02611,0.5497,6.8,19.52,16.59,0.022477,0.47,5.83,1367.99,1334.48,189.9,16.59,PRÉ,0.0222,16.39,1332.22,LCI/LCA 5.78% PRÉ,6.8,210000.0,6.8,,,,,
CDB,,1022 dias,1232.29984,6.8%,,False,BANCO BMG,No vencimento,False,False,6.8,Sem Amortização,10/03/2026,B+,Fitch,1232.29984,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,37.35,1022,705,0.02611,0.5497,6.8,20.21,17.18,0.022486,0.47,5.83,1481.32,1443.96,211.66,17.18,PRÉ,0.0222,16.96,1441.36,LCI/LCA 5.78% PRÉ,6.8,210000.0,6.8,,,,,
CDB,,982 dias,1233.750134,6.8%,,False,BANCO FIBRA,No vencimento,False,False,6.8,Sem Amortização,29/01/2026,B+,Fitch,1233.750134,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,35.89,982,679,0.02611,0.5497,6.8,19.39,16.49,0.022476,0.47,5.83,1473.03,1437.14,203.39,16.49,PRÉ,0.0222,16.29,1434.74,LCI/LCA 5.78% PRÉ,6.8,210000.0,6.8,,,,,
CDB,,986 dias,1217.761354,6.8%,,False,BANCO FIBRA,No vencimento,False,False,6.8,Sem Amortização,02/02/2026,B+,Fitch,1217.761354,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,35.54,986,681,0.02611,0.5497,6.8,19.46,16.54,0.022477,0.47,5.83,1454.7,1419.16,201.4,16.54,PRÉ,0.0222,16.34,1416.78,LCI/LCA 5.78% PRÉ,6.8,210000.0,6.8,,,,,
CDB,,1071 dias,1.24391,6.8%,,False,BANCO MASTER,No vencimento,False,False,6.8,Sem Amortização,28/04/2026,BBB-,Fitch,1.24391,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.04,1071,738,0.02611,0.5497,6.8,21.25,18.06,0.022499,0.47,5.83,1.51,1.47,0.22,17.69,PRÉ,0.0222,17.83,1.47,LCI/LCA 5.78% PRÉ,6.8,210000.0,6.8,,,,,
CDB,,1079 dias,1.237356,6.8%,,False,BANCO MASTER,No vencimento,False,False,6.8,Sem Amortização,06/05/2026,BBB-,Fitch,1.237356,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.04,1079,743,0.02611,0.5497,6.8,21.41,18.2,0.022501,0.47,5.83,1.5,1.46,0.23,18.59,PRÉ,0.0222,17.96,1.46,LCI/LCA 5.78% PRÉ,6.8,210000.0,6.8,,,,,
CDB,,980 dias,1.150423,6.8%,,False,BANCO MASTER,No vencimento,False,False,6.8,Sem Amortização,27/01/2026,BBB-,Fitch,1.150423,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.03,980,677,0.02611,0.5497,6.8,19.33,16.43,0.022475,0.47,5.83,1.37,1.34,0.19,16.52,PRÉ,0.0222,16.24,1.34,LCI/LCA 5.78% PRÉ,6.8,210000.0,6.8,,,,,
CDB,,980 dias,1073.480084,6.8%,,False,BANCO FIBRA,No vencimento,False,False,6.8,Sem Amortização,27/01/2026,B+,Fitch,1073.480084,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,31.13,980,677,0.02611,0.5497,6.8,19.33,16.43,0.022475,0.47,5.83,1281.01,1249.88,176.4,16.43,PRÉ,0.0222,16.24,1247.81,LCI/LCA 5.78% PRÉ,6.8,210000.0,6.8,,,,,
CDB,,983 dias,1057.634192,6.8%,,False,BANCO MASTER,No vencimento,False,False,6.8,Sem Amortização,30/01/2026,BBB-,Fitch,1057.634192,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,30.82,983,680,0.02611,0.5497,6.8,19.43,16.51,0.022476,0.47,5.83,1263.08,1232.27,174.63,16.51,PRÉ,0.0222,16.32,1230.21,LCI/LCA 5.78% PRÉ,6.8,210000.0,6.8,,,,,
CDB,,1227 dias,1193.079,6.7%,,False,BANCO MASTER,No vencimento,False,False,6.7,Sem Amortização,01/10/2026,BBB-,Fitch,1193.079,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,43.59,1227,847,0.025738,0.5419,6.7,24.36,20.7,0.022217,0.47,5.76,1483.66,1440.07,246.99,20.7,PRÉ,0.0222,20.72,1440.23,LCI/LCA 5.7% PRÉ,6.7,200000.0,6.7,,,,,
CDB,,1834 dias,1000.0,6.7%,,False,SOCINAL FINANCEIRA,No vencimento,False,False,6.7,Sem Amortização,30/05/2028,,,1000.0,Genial Investimentos,0.0,Genial,False,Corretora,,True,,P,15.0,57.56,1834,1262,0.025738,0.5419,6.7,38.37,32.62,0.02237,0.47,5.8,1383.71,1326.15,326.15,32.62,PRÉ,0.0222,32.38,1323.81,LCI/LCA 5.7% PRÉ,6.7,180000.0,6.7,,,,,
CDB,,1189 dias,1251.315422,6.7%,,False,AGIBANK,No vencimento,False,False,6.7,Sem Amortização,24/08/2026,BBB+,Fitch,1251.315422,Genial Investimentos,18.0,Genial,False,Corretora,,True,,S,15.0,44.1,1189,820,0.025738,0.5419,6.7,23.49,19.97,0.022206,0.47,5.75,1545.3,1501.2,249.89,19.97,PRÉ,0.0222,19.99,1501.5,LCI/LCA 5.7% PRÉ,6.7,200000.0,6.7,,,,,
CDB,,1219 dias,1155.221439,6.7%,,False,BANCO BMG,No vencimento,False,False,6.7,Sem Amortização,23/09/2026,B+,Fitch,1155.221439,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,41.87,1219,841,0.025738,0.5419,6.7,24.16,20.54,0.022214,0.47,5.76,1434.36,1392.49,237.27,20.54,PRÉ,0.0222,20.55,1392.67,LCI/LCA 5.7% PRÉ,6.7,200000.0,6.7,,,,,
CDB,,1192 dias,1063.760529,6.7%,,False,BANCO FIBRA,No vencimento,False,False,6.7,Sem Amortização,27/08/2026,B+,Fitch,1063.760529,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,37.64,1192,823,0.025738,0.5419,6.7,23.59,20.05,0.022207,0.47,5.76,1314.7,1277.06,213.3,20.05,PRÉ,0.0222,20.07,1277.29,LCI/LCA 5.7% PRÉ,6.7,200000.0,6.7,,,,,
CDB,,1120 dias,1197.804204,6.7%,,False,BANCO FIBRA,No vencimento,False,False,6.7,Sem Amortização,16/06/2026,B+,Fitch,1197.804204,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,39.43,1120,771,0.025738,0.5419,6.7,21.95,18.65,0.022188,0.47,5.75,1460.68,1421.25,223.45,18.65,PRÉ,0.0222,18.69,1421.72,LCI/LCA 5.7% PRÉ,6.7,210000.0,6.7,,,,,
CDB,,2555 dias,1000.0,6.6%,,False,SOCINAL FINANCEIRA,No vencimento,False,False,6.6,Sem Amortização,21/05/2030,,,1000.0,Genial Investimentos,0.0,Genial,False,Corretora,,True,,P,15.0,84.1,2555,1755,0.025366,0.534,6.6,56.07,47.66,0.022209,0.47,5.76,1560.66,1476.56,476.56,47.66,PRÉ,0.0222,47.71,1477.12,LCI/LCA 5.61% PRÉ,6.6,160000.0,6.6,,,,,
CDB,,1266 dias,1.17922,6.6%,,False,BANCO MASTER,No vencimento,False,False,6.6,Sem Amortização,09/11/2026,BBB-,Fitch,1.17922,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.04,1266,872,0.025366,0.534,6.6,24.75,21.04,0.0219,0.46,5.67,1.47,1.43,0.25,21.2,PRÉ,0.0222,21.39,1.43,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1455 dias,1118.250837,6.6%,,False,BANCO MASTER,No vencimento,False,False,6.6,Sem Amortização,17/05/2027,BBB-,Fitch,1118.250837,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,48.48,1455,1001,0.025366,0.534,6.6,28.9,24.57,0.021947,0.46,5.69,1441.44,1392.96,274.71,24.57,PRÉ,0.0222,24.92,1396.91,LCI/LCA 5.61% PRÉ,6.6,190000.0,6.6,,,,,
CDB,,1444 dias,1.159329,6.6%,,False,BANCO MASTER,No vencimento,False,False,6.6,Sem Amortização,06/05/2027,BBB-,Fitch,1.159329,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.05,1444,994,0.025366,0.534,6.6,28.67,24.37,0.021945,0.46,5.69,1.49,1.44,0.28,24.15,PRÉ,0.0222,24.73,1.45,LCI/LCA 5.61% PRÉ,6.6,190000.0,6.6,,,,,
CDB,,1359 dias,1.189168,6.6%,,False,BANCO MASTER,No vencimento,False,False,6.6,Sem Amortização,10/02/2027,BBB-,Fitch,1.189168,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.05,1359,935,0.025366,0.534,6.6,26.76,22.75,0.021923,0.46,5.68,1.51,1.46,0.27,22.7,PRÉ,0.0222,23.1,1.46,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1487 dias,1322.826,6.6%,,False,BANCO BMG,No vencimento,False,False,6.6,Sem Amortização,18/06/2027,B+,Fitch,1322.826,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,58.84,1487,1024,0.025366,0.534,6.6,29.66,25.21,0.021956,0.46,5.69,1715.12,1656.27,333.45,25.21,PRÉ,0.0222,25.56,1660.94,LCI/LCA 5.61% PRÉ,6.6,190000.0,6.6,,,,,
CDB,,1373 dias,1.166105,6.6%,,False,BANCO MASTER,No vencimento,False,False,6.6,Sem Amortização,24/02/2027,BBB-,Fitch,1.166105,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.05,1373,945,0.025366,0.534,6.6,27.08,23.02,0.021927,0.46,5.68,1.48,1.43,0.27,23.15,PRÉ,0.0222,23.37,1.44,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1400 dias,1135.097351,6.6%,,False,BANCO BV,No vencimento,False,False,6.6,Sem Amortização,23/03/2027,AA,Moodys,1135.097351,Genial Investimentos,23.0,Genial,False,Corretora,,True,,S,15.0,47.16,1400,964,0.025366,0.534,6.6,27.7,23.54,0.021934,0.46,5.68,1449.49,1402.33,267.23,23.54,PRÉ,0.0222,23.9,1406.34,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1385 dias,1142.79,6.6%,,False,BANCO BV,No vencimento,False,False,6.6,Sem Amortização,08/03/2027,AA,Moodys,1142.79,Genial Investimentos,23.0,Genial,False,Corretora,,True,,S,15.0,46.87,1385,953,0.025366,0.534,6.6,27.34,23.24,0.02193,0.46,5.68,1455.25,1408.38,265.59,23.24,PRÉ,0.0222,23.59,1412.42,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1344 dias,1.155048,6.6%,,False,BANCO MASTER,No vencimento,False,False,6.6,Sem Amortização,26/01/2027,BBB-,Fitch,1.155048,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.05,1344,926,0.025366,0.534,6.6,26.47,22.5,0.02192,0.46,5.68,1.46,1.41,0.26,22.51,PRÉ,0.0222,22.85,1.42,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1345 dias,1.154179,6.6%,,False,BANCO MASTER,No vencimento,False,False,6.6,Sem Amortização,27/01/2027,BBB-,Fitch,1.154179,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.05,1345,927,0.025366,0.534,6.6,26.5,22.53,0.02192,0.46,5.68,1.46,1.41,0.26,22.53,PRÉ,0.0222,22.88,1.42,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1409 dias,1.143632,6.6%,,False,BANCO MASTER,No vencimento,False,False,6.6,Sem Amortização,01/04/2027,BBB-,Fitch,1.143632,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.05,1409,970,0.025366,0.534,6.6,27.89,23.71,0.021936,0.46,5.68,1.46,1.41,0.27,23.61,PRÉ,0.0222,24.06,1.42,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1374 dias,1.168863,6.6%,,False,BANCO MASTER,No vencimento,False,False,6.6,Sem Amortização,25/02/2027,BBB-,Fitch,1.168863,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.05,1374,946,0.025366,0.534,6.6,27.12,23.05,0.021927,0.46,5.68,1.49,1.44,0.27,23.1,PRÉ,0.0222,23.4,1.44,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1336 dias,1085.400902,6.6%,,False,BANCO FIBRA,No vencimento,False,False,6.6,Sem Amortização,18/01/2027,B+,Fitch,1085.400902,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,42.79,1336,920,0.025366,0.534,6.6,26.28,22.34,0.021918,0.46,5.68,1370.65,1327.86,242.46,22.34,PRÉ,0.0222,22.69,1331.68,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1330 dias,1086.125464,6.6%,,False,BANCO PINE,No vencimento,False,False,6.6,Sem Amortização,12/01/2027,BB+,Fitch,1086.125464,Genial Investimentos,15.0,Genial,False,Corretora,,True,,S,15.0,42.61,1330,916,0.025366,0.534,6.6,26.15,22.23,0.021916,0.46,5.68,1370.17,1327.57,241.44,22.23,PRÉ,0.0222,22.58,1331.39,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1295 dias,1.147308,6.6%,,False,BANCO MASTER,No vencimento,False,False,6.6,Sem Amortização,08/12/2026,BBB-,Fitch,1.147308,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.04,1295,893,0.025366,0.534,6.6,25.42,21.61,0.021908,0.46,5.68,1.44,1.4,0.25,21.79,PRÉ,0.0222,21.96,1.4,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1379 dias,1063.205691,6.6%,,False,BANCO C6 CONSIGNADO,No vencimento,False,False,6.6,Sem Amortização,02/03/2027,,,1063.205691,Genial Investimentos,0.0,Genial,False,Corretora,,True,,S,15.0,43.4,1379,949,0.025366,0.534,6.6,27.21,23.13,0.021928,0.46,5.68,1352.53,1309.13,245.93,23.13,PRÉ,0.0222,23.48,1312.89,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1710 dias,1098.679535,6.6%,,False,BANCO FIBRA,No vencimento,False,False,6.6,Sem Amortização,27/01/2028,B+,Fitch,1098.679535,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,57.44,1710,1179,0.025366,0.534,6.6,34.85,29.63,0.022011,0.46,5.7,1481.61,1424.17,325.49,29.63,PRÉ,0.0222,29.96,1427.85,LCI/LCA 5.61% PRÉ,6.6,190000.0,6.6,,,,,
CDB,,1715 dias,1100.633967,6.6%,,False,BANCO FIBRA,No vencimento,False,False,6.6,Sem Amortização,01/02/2028,B+,Fitch,1100.633967,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,57.71,1715,1182,0.025366,0.534,6.6,34.96,29.71,0.022012,0.46,5.7,1485.38,1427.67,327.03,29.71,PRÉ,0.0222,30.05,1431.35,LCI/LCA 5.61% PRÉ,6.6,190000.0,6.6,,,,,
CDB,,1336 dias,1.146394,6.6%,,False,BANCO MASTER,No vencimento,False,False,6.6,Sem Amortização,18/01/2027,BBB-,Fitch,1.146394,Genial Investimentos,16.0,Genial,False,Corretora,,True,,S,15.0,0.05,1336,920,0.025366,0.534,6.6,26.28,22.34,0.021918,0.46,5.68,1.45,1.4,0.26,22.68,PRÉ,0.0222,22.69,1.41,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1350 dias,1085.663028,6.6%,,False,BANCO FIBRA,No vencimento,False,False,6.6,Sem Amortização,01/02/2027,B+,Fitch,1085.663028,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,43.32,1350,930,0.025366,0.534,6.6,26.6,22.61,0.021921,0.46,5.68,1374.46,1331.14,245.48,22.61,PRÉ,0.0222,22.96,1334.97,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1345 dias,1089.481288,6.6%,,False,BANCO FIBRA,No vencimento,False,False,6.6,Sem Amortização,27/01/2027,B+,Fitch,1089.481288,Genial Investimentos,12.0,Genial,False,Corretora,,True,,S,15.0,43.31,1345,927,0.025366,0.534,6.6,26.5,22.53,0.02192,0.46,5.68,1378.25,1334.93,245.45,22.53,PRÉ,0.0222,22.88,1338.77,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CDB,,1260 dias,1062.033937,6.6%,,False,BANCO BV,No vencimento,False,False,6.6,Sem Amortização,03/11/2026,AA,Moodys,1062.033937,Genial Investimentos,23.0,Genial,False,Corretora,,True,,S,15.0,39.23,1260,868,0.025366,0.534,6.6,24.63,20.93,0.021898,0.46,5.67,1323.57,1284.34,222.3,20.93,PRÉ,0.0222,21.28,1288.04,LCI/LCA 5.61% PRÉ,6.6,200000.0,6.6,,,,,
CRA,,2736 dias,1107.032307,6.54%,,False,JBS,No vencimento,False,True,6.54,Anual,18/11/2030,AAA,S&P,1107.032307,Genial Investimentos,25.0,Genial,False,Corretora,,True,,S,0.0,0.0,2736,1882,0.025142,0.5293,6.54,60.5,60.5,0.025142,0.53,6.54,1776.77,1776.77,669.74,60.5,PRÉ,0.0222,51.94,1682.04,LCI/LCA 7.69%,6.54,160000.0,6.54,,,,,
CDB,,2194 dias,1000.0,6.5%,,False,SOCINAL FINANCEIRA,No vencimento,False,False,6.5,Sem Amortização,25/05/2029,,,1000.0,Genial Investimentos,0.0,Genial,False,Corretora,,True,,P,15.0,68.71,2194,1509,0.024993,0.5262,6.5,45.8,38.93,0.021794,0.46,5.64,1458.05,1389.34,389.34,38.93,PRÉ,0.0222,39.85,1398.52,LCI/LCA 5.52% PRÉ,6.5,170000.0,6.5,,,,,
DEB,,2582 dias,1105.764501,6.39%,,False,CEA II CENTRAIS EOLICAS ASSURUA II SPE S/A,No vencimento,False,True,6.39,Semestral,17/06/2030,,,1105.764501,Genial Investimentos,0.0,Genial,False,Corretora,,True,,S,15.0,90.66,2582,1774,0.024583,0.5175,6.39,54.66,46.46,0.021512,0.45,5.57,1710.16,1619.5,513.73,46.46,PRÉ,0.0222,48.34,1640.26,LCI/LCA 5.43%,6.39,160000.0,6.39,,,,,
DEB,,4682 dias,1099.683413,6.29%,,False,EQUATORIAL TRANSMISSAO,No vencimento,False,True,6.29,Sem Amortização,17/03/2036,,,1099.683413,Genial Investimentos,0.0,Genial,False,Corretora,,True,,S,15.0,194.6,4682,3219,0.02421,0.5096,6.29,117.98,100.28,0.021579,0.45,5.59,2397.05,2202.44,1102.76,100.28,PRÉ,0.0222,104.52,2249.1,LCI/LCA 5.35%,6.29,110000.0,6.29,,,,,
CDB,,1440 dias,1.0,IPCA +2.0%,,False,BANCO SOFISA,No vencimento,False,False,2.0,,,A+,Fitch,1.0,Sofisa Direto,19.0,Sofisa Direto,False,Banco,,,,P,15.0,0.04,1440,992,0.024129,0.5079,6.27,27.04,22.98,0.020857,0.44,5.4,1.27,1.23,0.23,23.0,IPCA,0.0222,24.67,1.25,LCI/LCA IPCA + 1.7%,6.27,200000.0,2.0,,,,,
DEB,,2946 dias,1070.010203,6.2%,,False,RUMO MALHA NORTE,No vencimento,False,True,6.2,Anual,16/06/2031,AAA,Fitch,1070.010203,Genial Investimentos,25.0,Genial,False,Corretora,,True,,S,15.0,99.7,2946,2024,0.023873,0.5025,6.2,62.12,52.8,0.020948,0.44,5.42,1734.66,1634.96,564.95,52.8,PRÉ,0.0222,56.81,1677.92,LCI/LCA 5.27%,6.2,150000.0,6.2,,,,,
DEB,,1119 dias,1238.461246,6.18%,,False,CEMIG DISTRIBUICAO,No vencimento,False,True,6.18,Sem Amortização,15/06/2026,AA-,Moodys,1238.461246,Genial Investimentos,22.0,Genial,False,Corretora,,True,,S,15.0,37.36,1119,770,0.023799,0.501,6.18,20.11,17.09,0.020495,0.43,5.3,1487.5,1450.15,211.68,17.09,PRÉ,0.0222,18.67,1469.65,LCI/LCA 5.25%,6.18,210000.0,6.18,,,,,
DEB,,3282 dias,1040.667088,6.16%,,False,COPEL  DISTRIBUICAO S/A,No vencimento,False,True,6.16,Anual,17/05/2032,,,1040.667088,Genial Investimentos,0.0,Genial,False,Corretora,,True,,S,15.0,110.6,3282,2258,0.023724,0.4994,6.16,70.85,60.22,0.020879,0.44,5.4,1777.99,1667.39,626.73,60.22,PRÉ,0.0222,65.19,1719.03,LCI/LCA 5.24%,6.16,150000.0,6.16,,,,,
